"","Timestamp","Age","Gender","self_employed","treatment","work_interfere","tech_company","seek_help","anonymity","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence","comments","PersonID","CompanyID","CountryID"
"786","8/28/14 12:30",25,"Male","No","Yes","Sometimes","No","Yes","Yes","Maybe","No","Some of them","Some of them","No","No","No","Yes",NA,3520,934,46
"787","8/28/14 12:40",32,"Male","Yes","No",NA,"Yes","No","Yes","No","No","No","Yes","No","Maybe","No","No",NA,1398,642,45
"788","8/28/14 12:42",25,"Male","No","Yes","Sometimes","Yes","Don't know","Yes","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,3498,1067,46
"789","8/28/14 12:42",37,"Male","No","No",NA,"No","Don't know","Don't know","Maybe","No","Yes","Yes","No","No","Don't know","No",NA,2161,338,29
"790","8/28/14 12:44",39,"m","No","Yes","Never","Yes","Yes","Yes","No","No","Some of them","Some of them","No","Maybe","Yes","No",NA,2978,1174,43
"791","8/28/14 12:53",29,"M","No","No","Rarely","Yes","No","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","Yes",NA,3944,1214,45
"792","8/28/14 13:01",33,"Male","No","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,1337,628,46
"793","8/28/14 13:04",37,"female","No","Yes","Often","Yes","No","Yes","Yes","No","Some of them","Some of them","No","Yes","No","Yes",NA,3296,1258,46
"794","8/28/14 13:08",35,"Female","No","Yes","Sometimes","No","No","Yes","Yes","Maybe","No","Some of them","No","Yes","No","Yes","I work for the state government. While things are slowly changing regarding covering mental health with state employees it's just not something that is acceptable in this kind of strict environment so I have to be careful about what I say and how I say it. I often take mental health days but have to call in with a physical illness because mental health problems are not acceptable excuses for using sick leave.",1501,824,46
"795","8/28/14 13:11",22,"Female","No","Yes","Sometimes","Yes","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes",NA,1838,863,46
"796","8/28/14 13:17",38,"Male","No","No","Never","Yes","No","Don't know","Maybe","No","Some of them","Yes","No","Maybe","No","Yes",NA,4939,306,46
"797","8/28/14 13:26",32,"Female","No","Yes","Often","Yes","Don't know","Don't know","Yes","No","Some of them","Yes","No","No","Don't know","No",NA,2906,293,46
"798","8/28/14 13:32",28,"Male","No","No",NA,"Yes","No","Don't know","Maybe","No","Some of them","Yes","Maybe","Yes","No","Yes",NA,1305,1032,6
"799","8/28/14 13:34",27,"Male","No","No",NA,"Yes","No","Don't know","Maybe","No","Some of them","Yes","No","Yes","No","No","Thank you for your work what you do is important!",4659,314,43
"800","8/28/14 13:35",35,"female","No","Yes","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Yes","No","It might be safe to talk about it where I am now but I don't know for sure and I err on the side of being over cautious. Struggle with depression and anxiety which sometimes affects my productivity but I try to make up / cover up for it instead of being open about it.",4578,259,46
"801","8/28/14 13:39",29,"Male","No","No","Never","No","No","Yes","Yes","Maybe","Yes","Yes","No","Maybe","Don't know","No",NA,1861,546,46
"802","8/28/14 13:39",23,"Male","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA,1949,869,46
"803","8/28/14 13:40",39,"M","No","No",NA,"Yes","No","Don't know","Yes","Maybe","No","No","No","No","Don't know","No",NA,2799,550,46
"804","8/28/14 13:41",30,"Female","No","No",NA,"Yes","Yes","Yes","No","No","Some of them","No","No","No","Yes","No",NA,2103,1156,46
"805","8/28/14 13:47",32,"M","No","No",NA,"Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,4185,267,45
"806","8/28/14 13:47",28,"Female (trans)","No","Yes","Sometimes","Yes","No","Don't know","Yes","Maybe","Some of them","Some of them","No","No","No","Yes",NA,1686,389,46
"807","8/28/14 13:48",40,"female","No","Yes","Sometimes","No","Yes","Yes","Maybe","No","Some of them","Yes","No","No","Don't know","Yes","I'm comfortable talking about mental health with my current supervisor & my immediate at my current job but this is a first for me!",2887,1159,46
"808","8/28/14 13:54",36,"f","No","No",NA,"Yes","Don't know","Don't know","No","No","No","Some of them","No","Maybe","Yes","No",NA,2306,1077,46
"809","8/28/14 13:57",27,"Male","No","No",NA,"Yes","Don't know","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,2723,182,46
"810","8/28/14 14:00",41,"Male","No","No","Sometimes","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","No",NA,3584,406,46
"811","8/28/14 14:01",29,"Male","No","No","Never","Yes","No","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,1033,743,45
"812","8/28/14 14:02",29,"m","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Some of them","No","Maybe","No","No",NA,3153,687,45
"813","8/28/14 14:04",35,"Male","No","Yes","Often","No","No","Yes","Yes","No","Some of them","Some of them","No","Yes","No","Yes",NA,4992,929,46
"814","8/28/14 14:12",28,"Male","No","Yes","Never","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,2300,1088,46
"815","8/28/14 14:15",36,"F","Yes","No","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA,4773,20,45
"816","8/28/14 14:31",39,"Female","No","No","Sometimes","Yes","Don't know","Don't know","Yes","No","No","No","No","Yes","Don't know","No",NA,3573,1075,46
"817","8/28/14 14:38",39,"Male","No","Yes","Sometimes","Yes","Yes","Yes","Maybe","No","Some of them","Yes","No","No","Don't know","No",NA,1166,692,46
"818","8/28/14 14:41",44,"male","Yes","Yes","Sometimes","Yes","No","No","Yes","Yes","Some of them","No","No","No","Yes","No",NA,4028,580,46
"819","8/28/14 14:46",26,"queer","Yes","Yes","Sometimes","Yes","Yes","Yes","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No",NA,2588,570,18
"820","8/28/14 14:51",35,"Male","Yes","Yes","Often","Yes","No","Don't know","No","No","Some of them","Some of them","Maybe","Yes","Yes","No",NA,2582,861,14
"821","8/28/14 14:52",40,"Female","No","Yes","Sometimes","No","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No",NA,1640,691,46
"822","8/28/14 14:53",35,"Male","Yes","Yes","Often","Yes","No","Don't know","No","No","Some of them","Some of them","Maybe","Yes","Yes","No",NA,3165,640,14
"823","8/28/14 14:53",38,"M","No","No","Never","Yes","No","No","Yes","Yes","No","No","No","No","Don't know","No",NA,2739,423,46
"824","8/28/14 14:57",34,"Male","No","No",NA,"Yes","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No",NA,4380,226,46
"825","8/28/14 15:01",43,"M","No","No",NA,"Yes","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA,1979,264,46
"826","8/28/14 15:25",48,"Female (cis)","No","No","Often","Yes","No","No","Yes","Yes","No","Some of them","No","No","No","Yes","None of us who are already in marginal groups in tech--the non-young the non-male the non-white--will risk our careers to admit another source of stigma: poor health.",1521,713,46
"827","8/28/14 15:32",20,"Male","No","No","Never","Yes","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA,3690,578,46
"828","8/28/14 15:37",40,"M","Yes","No","Sometimes","Yes","No","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No",NA,1562,862,46
"829","8/28/14 15:40",29,"female","No","Yes","Rarely","Yes","No","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,2860,33,45
"830","8/28/14 15:43",35,"Male","No","Yes","Sometimes","No","No","Yes","No","No","Some of them","Yes","No","No","Yes","No",NA,4084,900,46
"831","8/28/14 15:48",29,"Male","No","No","Sometimes","No","Yes","Yes","Maybe","No","Some of them","No","No","No","Yes","No",NA,2693,1248,46
"832","8/28/14 15:50",40,"M","No","No","Never","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,4247,631,46
"833","8/28/14 15:50",29,"Male","No","Yes","Rarely","Yes","No","Yes","No","No","Some of them","Yes","No","No","Yes","No",NA,3062,360,42
"834","8/28/14 15:54",29,"F","No","Yes","Rarely","Yes","No","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","No",NA,3442,740,46
"835","8/28/14 15:56",34,"male","No","Yes","Sometimes","Yes","No","Don't know","Yes","No","No","No","No","Yes","Don't know","No",NA,1109,1098,46
"836","8/28/14 16:09",44,"Male","No","Yes","Sometimes","No","No","Don't know","Maybe","No","Some of them","Yes","No","Maybe","No","Yes",NA,2768,626,45
"837","8/28/14 16:17",24,"female","No","Yes","Often","Yes","No","Yes","No","No","Some of them","Yes","No","Yes","No","Yes",NA,1380,503,46
"838","8/28/14 16:31",47,"F","No","No",NA,"Yes","Don't know","Don't know","Yes","Yes","No","No","No","No","No","No",NA,3171,1255,46
"839","8/28/14 16:42",43,"m","No","No",NA,"No","No","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No",NA,3891,1257,45
"840","8/28/14 16:52",36,"M","No","No","Rarely","Yes","Yes","Yes","No","No","Some of them","Yes","No","No","No","No",NA,2771,387,46
"841","8/28/14 16:52",43,"male","No","Yes","Sometimes","No","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","No",NA,4824,331,46
"842","8/28/14 16:52",36,"male","Yes","No","Sometimes","Yes","No","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","Yes",NA,2632,992,45
"843","8/28/14 16:54",31,"Female","No","Yes","Sometimes","Yes","No","Don't know","No","No","Yes","Yes","Maybe","Maybe","Don't know","No","I have been incredibly public about my own struggle in my own conversations and in social media insofar as how I can use my depression to raise awareness or help others. Because of that my employer - or any future employer - kind of knows by default. It's not a secret. That said the downside of that openness is that I have no faith that I wouldn't be discriminated against at a future job simply because the information is public. Likewise I worry I'm seen as less-than by my employer in some circumstances. Regerdless I don't regret being public and raising awareness. My point is that even those of us who do publicly discuss the issue fear systemic retribution. ",4844,472,46
"844","8/28/14 16:55",35,"Male","No","No","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA,2858,1103,46
"845","8/28/14 16:55",33,"male","No","No",NA,"No","No","Yes","No","No","Some of them","Some of them","No","No","Don't know","No",NA,1252,168,46
"846","8/28/14 16:56",37,"Male","No","No","Sometimes","Yes","Don't know","Don't know","Yes","Yes","Some of them","No","No","No","No","No",NA,1492,1194,24
"847","8/28/14 16:56",34,"M","No","Yes","Sometimes","Yes","Don't know","Yes","Maybe","No","Some of them","No","No","No","Don't know","No","At a previous employer I witness a bad thing happen to a coworker with mental health issues get swept under the rug... :(",4107,1017,46
"848","8/28/14 16:56",36,"Male","Yes","Yes","Sometimes","Yes","No","Don't know","No","No","Yes","No","No","No","Yes","No",NA,4128,816,29
"849","8/28/14 16:57",40,"m","Yes","Yes","Sometimes","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","No",NA,1929,947,46
"850","8/28/14 16:57",40,"M","No","No","Rarely","Yes","Yes","Yes","No","No","Some of them","Some of them","No","Maybe","Don't know","No","While not personally affected I do have immediate family with mental health illness and my employer has been very supportive. Thanks for doing this survey.",3486,1153,46
"851","8/28/14 16:57",42,"Male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","No","No","No","Maybe","Don't know","No",NA,3164,782,46
"852","8/28/14 16:58",23,"M","No","No",NA,"Yes","Don't know","Yes","Maybe","No","No","Some of them","No","No","Don't know","No",NA,4260,497,46
"853","8/28/14 16:58",21,"Male","No","No","Never","No","No","Yes","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,4501,449,45
"854","8/28/14 16:58",26,"Male","No","No","Sometimes","Yes","No","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","Don't know","No",NA,4643,95,8
"855","8/28/14 17:01",31,"Male","No","No",NA,"Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","No","Don't know","No",NA,3587,309,46
"856","8/28/14 17:01",25,"M","No","No",NA,"Yes","Yes","Yes","No","No","Some of them","Yes","Maybe","Yes","Yes","No",NA,1834,559,46
"857","8/28/14 17:01",51,"Male","No","No","Never","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No",NA,4907,302,46
"858","8/28/14 17:02",24,"Male","No","No",NA,"Yes","No","Yes","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA,4007,980,46
"859","8/28/14 17:02",33,"Male","No","No",NA,"Yes","No","Don't know","Maybe","No","Some of them","Yes","No","No","No","No","The company I work for was started by engineers and so anything other then the engineering department has always lacked a bit. Now that we've grown things are better but I feel that overall our total benefits package (including healthcare) isn't well communicated. This reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. That is I don't think the company is purposefully doing less for mental health. They just aren't doing enough across the board and that includes mental health.",4419,282,46
"860","8/28/14 17:02",32,"male","No","Yes","Rarely","No","No","No","Yes","Maybe","Some of them","No","No","No","No","No",NA,2089,612,45
"861","8/28/14 17:02",32,"male","No","Yes","Rarely","No","No","No","Yes","Maybe","Some of them","No","No","No","No","No",NA,3644,105,45
"862","8/28/14 17:03",26,"Male","Yes","Yes","Rarely","Yes","Don't know","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,4553,671,45
"863","8/28/14 17:07",23,"M","No","No","Never","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,1673,71,46
"864","8/28/14 17:07",33,"Male","No","Yes","Often","Yes","No","Don't know","Yes","No","Some of them","Yes","No","Maybe","No","No",NA,3867,180,46
"865","8/28/14 17:07",46,"Male","No","Yes","Rarely","No","Yes","Yes","Yes","Maybe","No","No","No","Maybe","Yes","No",NA,1152,505,46
"866","8/28/14 17:08",34,"male","No","No",NA,"Yes","No","No","Yes","Maybe","No","No","No","Yes","No","Yes",NA,3732,515,45
"867","8/28/14 17:09",35,"M","No","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,3055,622,46
"868","8/28/14 17:10",39,"M","No","No",NA,"Yes","No","Don't know","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","No","No","Thank you for all you are doing to study this topic and raise awareness in our communities. ",1687,699,46
"869","8/28/14 17:10",32,"male","Yes","No","Sometimes","Yes","No","Yes","No","No","Some of them","Some of them","Maybe","Maybe","No","No",NA,4979,893,18
"870","8/28/14 17:10",43,"Male","Yes","No",NA,"Yes","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA,1248,784,27
"871","8/28/14 17:11",56,"m","No","Yes","Rarely","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No",NA,3402,232,46
"872","8/28/14 17:12",32,"Female","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","Yes",NA,1104,112,45
"873","8/28/14 17:14",41,"male","No","No",NA,"No","Yes","Yes","Maybe","Maybe","Some of them","Some of them","No","Yes","No","Yes",NA,3424,129,45
"874","8/28/14 17:16",39,"Male","No","No",NA,"Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No",NA,4269,124,46
"875","8/28/14 17:19",37,"Male","No","No",NA,"No","No","Yes","Maybe","No","No","No","No","No","No","No",NA,3454,846,46
"876","8/28/14 17:19",30,"m","Yes","Yes","Sometimes","Yes","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No","The main reason for the openness answers are because of an experience with my last employer. I felt I could trust my direct supervisor so I divulged information. It ended up spreading to more supervisors and eventually my coworkers. Supers highly suggested treatment but rushed things that shouldn't have been rushed and I ended up being incorrectly treated in a psych ward and mentally scarred from the issue. I lost most of my desire to program due to the experience not to mention thousands of dollars I lost - lost work time vacation time they used for treatment time doctors expenses etc. I have major depressive disorder high anxiety and mild agoraphobia. After seeing what treatment has to offer I will likely not seek it again and continue as is. (Long story short.)",4129,719,46
